(, ,",2;
j,t,r,1869;
j,t,s,2066;
j,t,t,1460;
j,t,u,1666;
j,t,v,56;
j,t,w,271;
j,t,x,2;
j,t,y,342;
j,t,z,968;
j,t,…,1;
j,t,‘,2;
j,t,’,18;
j,t,“,40;
j,t,É,1;
j,t,à,1;
j,t,á,35;
j,t,ä,695;
j,t,è,4;
j,t,é,68;
j,t,ê,4;
j,t,í,11;
j,t,ó,13;
j,t,ö,50;
j,t,ø,1;
j,t,ú,2;
j,t,ü,158;
j,t,ý,1;
j,u, ,1098;
j,u,!,1;
j,u,",1;
j,u,',4;
j,u,),19;
j,u,,,44;
j,u,-,63;
j,u,.,84;
j,u,/,8;
j,u,1,10;
j,u,2,4;
j,u,:,7;
j,u,;,10;
j,u,=,4;
j,u,a,462;
j,u,b,425;
j,u,c,1176;
j,u,d,677;
j,u,e,848;
j,u,f,1570;
j,u,g,554;
j,u,h,100;
j,u,i,261;
j,u,j,13;
j,u,k,125;
j,u,l,1006;
j,u,m,1591;
j,u,n,8238;
j,u,o,21;
j,u,p,355;
j,u,q,1;
j,u,r,3924;
j,u,s,3151;
j,u,t,1534;
j,u,u,11;
j,u,v,137;
j,u,w,21;
j,u,x,92;
j,u,y,32;
j,u,z,95;
j,u,’,3;
j,u,“,2;
j,u,ž,2;
j,u,ß,211;
j,u,á,2;
j,u,ç,4;
j,u,è,1;
j,u,é,6;
j,u,í,9;
j,u,ñ,9;
j,v, ,103;
j,v,),5;
j,v,,,17;
j,v,-,10;
j,v,.,49;
j,v,1,1;
j,v,6,1;
j,v,7,2;
j,v,9,1;
j,v,:,4;
j,v,;,1;
j,v,=,1;
j,v,a,557;
j,v,b,2;
j,v,c,3;
j,v,d,12;
j,v,e,3061;
j,v,f,6;
j,v,h,1;
j,v,i,980;
j,v,l,3;
j,v,m,3;
j,v,n,9;
j,v,o,2991;
j,v,p,3;
j,v,r,26;
j,v,s,15;
j,v,t,5;
j,v,u,23;
j,v,v,5;
j,v,w,2;
j,v,y,15;
j,v,“,2;
j,v,á,22;
j,v,ä,4;
j,v,é,13;
j,v,í,9;
j,v,ö,31;
j,w, ,318;
j,w,),5;
j,w,,,21;
j,w,-,9;
j,w,.,66;
j,w,/,1;
j,w,1,4;
j,w,2,5;
j,w,4,1;
j,w,:,1;
j,w,=,3;
j,w,?,1;
j,w,a,2246;
j,w,b,5;
j,w,c,6;
j,w,d,6;
j,w,e,2775;
j,w,f,15;
j,w,g,3;
j,w,h,56;
j,w,i,1948;
j,w,j,7;
j,w,k,5;
j,w,l,12;
j,w,m,7;
j,w,n,33;
j,w,o,590;
j,w,p,1;
j,w,r,21;
j,w,s,44;
j,w,t,22;
j,w,u,1128;
j,w,v,15;
j,w,w,49;
j,w,y,24;
j,w,“,2;
j,w,ä,287;
j,w,ö,38;
j,w,ü,70;
j,x, ,134;
j,x,),4;
j,x,,,23;
j,x,-,31;
j,x,.,23;
j,x,/,2;
j,x,0,11;
j,x,1,5;
j,x,2,3;
j,x,8,1;
j,x,:,2;
j,x,=,2;
j,x,a,70;
j,x,b,2;
j,x,c,3;
j,x,d,5;
j,x,e,58;
j,x,f,10;
j,x,g,1;
j,x,h,1;
j,x,i,199;
j,x,j,1;
j,x,k,4;
j,x,l,6;
j,x,m,1;
j,x,o,7;
j,x,p,39;
j,x,r,4;
j,x,s,2;
j,x,t,79;
j,x,u,22;
j,x,v,14;
j,x,x,3;
j,x,z,1;
j,x,“,1;
j,y, ,1065;
j,y,",5;
j,y,',3;
j,y,),45;
j,y,,,134;
j,y,-,39;
j,y,.,92;
j,y,1,10;
j,y,2,16;
j,y,:,18;
j,y,;,11;
j,y,=,8;
j,y,[,1;
j,y,a,105;
j,y,b,29;
j,y,c,100;
j,y,d,26;
j,y,e,134;
j,y,f,2;
j,y,g,7;
j,y,h,1;
j,y,i,5;
j,y,k,33;
j,y,l,61;
j,y,m,142;
j,y,n,79;
j,y,o,261;
j,y,p,30;
j,y,r,71;
j,y,s,197;
j,y,t,75;
j,y,u,3;
j,y,v,9;
j,y,w,16;
j,y,x,1;
j,y,z,6;
j,y,„,2;
j,y,‘,1;
j,y,’,5;
j,y,“,10;
j,y,´,1;
j,y,ú,1;
j,z, ,742;
j,z,%,2;
j,z,',2;
j,z,),16;
j,z,,,59;
j,z,-,51;
j,z,.,93;
j,z,4,1;
j,z,:,19;
j,z,;,5;
j,z,a,215;
j,z,b,91;
j,z,c,20;
j,z,d,9;
j,z,e,1846;
j,z,f,37;
j,z,g,14;
j,z,h,6;
j,z,i,765;
j,z,j,3;
j,z,k,19;
j,z,l,58;
j,z,m,19;
j,z,n,12;
j,z,o,190;
j,z,p,8;
j,z,q,5;
j,z,r,9;
j,z,s,18;
j,z,t,316;
j,z,u,2210;
j,z,v,7;
j,z,w,474;
j,z,y,19;
j,z,z,82;
j,z,“,6;
j,z,«,1;
j,z,á,1;
j,z,ä,46;
j,z,ó,2;
j,z,ö,89;
j,z,ü,72;
j,|, ,3;
j,~,d,1;
j,~,g,1;
j,~,i,1;
j,~,l,1;
j,~,m,1;
j,~,p,1;
j,~,s,1;
j,€, ,2;
j,€,),1;
j,‚,a,2;
j,‚,d,1;
j,‚,g,1;
j,‚,l,1;
j,„,[,1;
j,„,a,25;
j,„,b,23;
j,„,c,6;
j,„,d,43;
j,„,e,29;
j,„,f,19;
j,„,g,14;
j,„,h,12;
j,„,i,13;
j,„,j,34;
j,„,k,12;
j,„,l,13;
j,„,m,27;
j,„,n,19;
j,„,o,4;
j,„,p,20;
j,„,r,12;
j,„,s,25;
j,„,t,18;
j,„,u,3;
j,„,v,8;
j,„,w,9;
j,„,y,2;
j,„,z,5;
j,…, ,15;
j,…,2,1;
j,…,],4;
j,…,a,1;
j,…,“,1;
j,†, ,211;
j,Œ,u,4;
j,Ž,u,2;
j,‘, ,3;
j,‘,,,2;
j,‘,.,1;
j,‘,d,3;
j,‘,g,1;
j,‘,i,1;
j,‘,n,1;
j,‘,r,1;
j,‘,s,1;
j,‘,t,2;
j,’, ,17;
j,’,,,2;
j,’,.,3;
j,’,a,13;
j,’,b,5;
j,’,d,6;
j,’,e,7;
j,’,h,4;
j,’,i,8;
j,’,k,1;
j,’,l,8;
j,’,m,2;
j,’,n,5;
j,’,o,10;
j,’,r,1;
j,’,s,59;
j,’,t,4;
j,’,u,6;
j,’,y,1;
j,’,É,2;
j,’,â,2;
j,’,é,2;
j,“, ,244;
j,“,),21;
j,“,,,69;
j,“,-,1;
j,“,.,39;
j,“,1,1;
j,“,2,3;
j,“,:,1;
j,“,;,1;
j,“,=,3;
j,“,a,3;
j,“,c,2;
j,“,d,1;
j,“,e,1;
j,“,h,1;
j,“,i,1;
j,“,j,1;
j,“,k,1;
j,“,p,1;
j,“,q,1;
j,“,r,1;
j,“,u,1;
j,“,z,1;
j,“,„,4;
j,”, ,2;
j,”,),3;
j,”,.,2;
j,–, ,404;
j,–,,,1;
j,–,-,1;
j,–,1,180;
j,–,2,60;
j,–,3,16;
j,–,4,11;
j,–,5,6;
j,–,6,8;
j,–,7,6;
j,–,8,4;
j,–,9,4;
j,–,?,1;
j,–,a,1;
j,–,c,1;
j,–,d,1;
j,–,l,1;
j,–,m,1;
j,–,r,2;
j,–,s,1;
j,–,z,2;
j,–,“,1;
j,š, ,1;
j,š,e,1;
j,œ,u,4;
j,ž,e,2;
j,£, ,2;
j,§, ,1;
j,§,.,1;
j,«, ,3;
j,«,a,2;
j,«,g,1;
j,«,h,1;
j,«,i,1;
j,«,m,1;
j,«,w,1;
j,­,g,1;
j,°,c,2;
j,±, ,1;
j,´,e,1;
j,´,s,2;
j,·, ,5;
j,·,l,2;
j,», ,6;
j,»,),1;
j,»,f,1;
j,»,j,1;
j,»,w,1;
j,½, ,1;
j,¿,q,2;
j,À,x,1;
j,Á,l,6;
j,Ä,.,1;
j,Ä,g,1;
j,Ä,h,2;
j,Ä,l,3;
j,Ä,m,13;
j,Ä,n,2;
j,Ä,r,7;
j,Ä,s,2;
j,Ä,u,2;
j,Å,s,3;
j,Ç,a,2;
j,È,l,1;
j,É,c,5;
j,É,d,1;
j,É,i,1;
j,É,l,1;
j,É,m,4;
j,É,p,1;
j,É,q,1;
j,É,t,6;
j,É,v,1;
j,É,x,3;
j,Í, ,8;
j,Í,f,1;
j,Ó,s,4;
j,Ö, ,5;
j,Ö,),2;
j,Ö,-,1;
j,Ö,b,4;
j,Ö,d,10;
j,Ö,f,14;
j,Ö,h,4;
j,Ö,k,7;
j,Ö,l,2;
j,Ö,r,1;
j,Ö,s,32;
j,×, ,6;
j,×,1,1;
j,×,5,1;
j,Ø,f,1;
j,Ø,p,1;
j,Ú,l,1;
j,Ú,n,1;
j,Ü,,,2;
j,Ü,b,110;
j,Ü,h,1;
j,Ü,r,1;
j,ß, ,107;
j,ß,,,15;
j,ß,-,5;
j,ß,.,10;
j,ß,a,5;
j,ß,b,76;
j,ß,e,413;
j,ß,g,7;
j,ß,h,3;
j,ß,i,48;
j,ß,k,5;
j,ß,l,40;
j,ß,m,4;
j,ß,n,7;
j,ß,o,2;
j,ß,p,3;
j,ß,r,2;
j,ß,s,4;
j,ß,t,30;
j,ß,u,3;
j,ß,v,4;
j,ß,w,2;
j,ß,z,1;
j,à, ,22;
j,à,),1;
j,à,.,1;
j,à,g,1;
j,à,s,2;
j,á, ,16;
j,á,),1;
j,á,,,5;
j,á,d,1;
j,á,e,2;
j,á,f,1;
j,á,g,1;
j,á,k,1;
j,á,l,10;
j,á,m,2;
j,á,n,42;
j,á,p,2;
j,á,r,6;
j,á,s,15;
j,á,t,19;
j,á,x,1;
j,á,z,4;
j,á,š,1;
j,â,c,2;
j,â,g,1;
j,â,m,1;
j,â,t,43;
j,ã,o,14;
j,ä, ,2;
j,ä,b,10;
j,ä,c,201;
j,ä,d,91;
j,ä,e,1;
j,ä,f,87;
j,ä,g,87;
j,ä,h,385;
j,ä,i,31;
j,ä,k,4;
j,ä,l,126;
j,ä,m,51;
j,ä,n,443;
j,ä,o,13;
j,ä,p,6;
j,ä,r,368;
j,ä,s,213;
j,ä,t,790;
j,ä,u,123;
j,ä,v,4;
j,ä,z,1;
j,ä,ß,26;
j,æ,d,1;
j,ç,.,2;
j,ç,a,20;
j,ç,o,26;
j,ç,ã,5;
j,è,c,9;
j,è,d,1;
j,è,g,8;
j,è,l,1;
j,è,m,5;
j,è,n,11;
j,è,q,3;
j,è,r,23;
j,è,s,3;
j,è,t,8;
j,è,v,3;
j,é, ,113;
j,é,),3;
j,é,,,7;
j,é,-,5;
j,é,.,3;
j,é,:,2;
j,é,a,8;
j,é,b,4;
j,é,c,21;
j,é,d,15;
j,é,e,24;
j,é,f,3;
j,é,g,8;
j,é,h,2;
j,é,i,3;
j,é,j,1;
j,é,l,7;
j,é,m,15;
j,é,n,16;
j,é,o,12;
j,é,p,15;
j,é,r,78;
j,é,s,34;
j,é,t,37;
j,é,u,3;
j,é,v,10;
j,é,z,1;
j,é,‘,1;
j,é,â,34;
j,é,é,1;
j,ê,c,2;
j,ê,m,1;
j,ê,n,1;
j,ê,t,8;
j,ê,v,1;
j,ë,l,12;
j,ë,n,1;
j,ë,t,1;
j,ì,-,1;
j,í, ,5;
j,í,:,1;
j,í,a,69;
j,í,b,1;
j,í,d,7;
j,í,f,3;
j,í,g,2;
j,í,k,8;
j,í,m,1;
j,í,n,19;
j,í,o,4;
j,í,q,2;
j,í,s,9;
j,í,t,4;
j,í,v,3;
j,í,z,1;
j,î,l,2;
j,î,m,3;
j,î,n,2;
j,î,t,2;
j,ï,d,2;
j,ñ,a,21;
j,ñ,e,2;
j,ñ,i,1;
j,ñ,o,12;
j,ñ,u,1;
j,ò, ,1;
j,ó, ,4;
j,ó,c,1;
j,ó,f,2;
j,ó,g,1;
j,ó,h,1;
j,ó,l,5;
j,ó,m,13;
j,ó,n,65;
j,ó,p,33;
j,ó,r,11;
j,ô,l,2;
j,ô,m,1;
j,ô,n,7;
j,ô,t,4;
j,ö, ,2;
j,ö,b,4;
j,ö,c,48;
j,ö,d,67;
j,ö,e,3;
j,ö,f,181;
j,ö,g,48;
j,ö,h,63;
j,ö,i,12;
j,ö,k,8;
j,ö,l,80;
j,ö,m,26;
j,ö,n,152;
j,ö,o,1;
j,ö,p,8;
j,ö,q,1;
j,ö,r,283;
j,ö,s,222;
j,ö,t,56;
j,ö,v,5;
j,ö,w,6;
j,ö,z,7;
j,ö,ß,43;
j,ø,b,1;
j,ø,g,1;
j,ø,k,2;
j,ø,n,1;
j,ø,r,5;
j,ø,t,2;
j,ù, ,1;
j,ú, ,2;
j,ú,1,1;
j,ú,=,1;
j,ú,b,1;
j,ú,l,6;
j,ú,m,1;
j,ú,n,5;
j,ú,r,3;
j,ú,s,6;
j,ú,t,1;
j,ú,u,1;
j,ú,ñ,1;
j,ü,.,1;
j,ü,b,539;
j,ü,c,341;
j,ü,d,99;
j,ü,e,2;
j,ü,f,10;
j,ü,g,60;
j,ü,h,415;
j,ü,l,128;
j,ü,m,35;
j,ü,n,494;
j,ü,p,5;
j,ü,r,1319;
j,ü,s,87;
j,ü,t,144;
j,ü,ß,2;
j,ü,ü,3;
j,ý,),1;
k, , ,13;
k, ,",21;
k, ,#,2;
k, ,%,35;
k, ,&,56;
k, ,(,1423;
k, ,),1;
k, ,*,1;
k, ,+,1;
k, ,,,1;
k, ,-,63;
k, ,.,9;
k, ,/,8;
k, ,0,31;
k, ,1,3020;
k, ,2,1095;
k, ,3,302;
k, ,4,144;
k, ,5,139;
k, ,6,133;
k, ,7,82;
k, ,8,67;
k, ,9,106;
k, ,:,3;
k, ,;,2;
k, ,=,949;
k, ,>,1;
k, ,[,10;
k, ,a,5360;
k, ,b,3949;
k, ,c,615;
k, ,d,9482;
k, ,e,5194;
k, ,f,2398;
k, ,g,2693;
k, ,h,2093;
k, ,i,4459;
k, ,j,1160;
k, ,k,3069;
k, ,l,1804;
k, ,m,3150;
k, ,n,1750;
k, ,o,947;
k, ,p,1473;
k, ,q,69;
k, ,r,1398;
k, ,s,5661;
k, ,t,1380;
k, ,u,3336;
k, ,v,2956;
k, ,w,3576;
k, ,x,18;
k, ,y,68;
k, ,z,1879;
k, ,‚,2;
k, ,„,318;
k, ,…,1;
k, ,†,109;
k, ,Š,1;
k, ,‘,1;
k, ,’,2;
k, ,“,8;
k, ,”,1;
k, ,–,178;
k, ,«,1;
k, ,°,4;
k, ,»,2;
k, ,½,1;
k, ,Ä,40;
k, ,Å,1;
k, ,É,1;
k, ,Ö,56;
k, ,×,1;
k, ,Ü,54;
k, ,à,3;
k, ,ä,44;
k, ,ö,56;
k, ,ü,272;
k,!, ,7;
k,!,),2;
k,!,,,1;
k,!,-,1;
k,!,1,1;
k,!,2,1;
k,!,;,1;
k,!,“,1;
k,", ,15;
k,",,,3;
k,",.,2;
k,",2,1;
k,",;,1;
k,",a,1;
k,",d,4;
k,",e,2;
k,",f,1;
k,",h,2;
k,",k,2;
k,",m,1;
k,",n,1;
k,",s,2;
k,",t,4;
k,",w,2;
k,",z,1;
k,#, ,1;
k,#,k,1;
k,#,u,2;
k,%, ,33;
k,%,),1;
k,%,,,1;
k,%,.,1;
k,&, ,56;
k,&,f,1;
k,&,n,1;
k,&,t,1;
k,', ,6;
k,',e,2;
k,',g,4;
k,',i,1;
k,',n,1;
k,',r,1;
k,',s,15;
k,(,#,1;
k,(,*,190;
k,(,1,195;
k,(,2,49;
k,(,3,12;
k,(,4,5;
k,(,5,9;
k,(,6,18;
k,(,7,6;
k,(,8,2;
k,(,9,4;
k,(,=,15;
k,(,>,4;
k,(,a,99;
k,(,b,48;
k,(,c,27;
k,(,d,64;
k,(,e,101;
k,(,f,53;
k,(,g,40;
k,(,h,59;
k,(,i,28;
k,(,j,7;
k,(,k,18;
k,(,l,24;
k,(,m,44;
k,(,n,25;
k,(,o,24;
k,(,p,28;
k,(,r,17;
k,(,s,79;
k,(,t,33;
k,(,u,42;
k,(,v,13;
k,(,w,19;
k,(,z,17;
k,(,~,1;
k,(,„,6;
k,(,…,2;
k,(,†,15;
k,(,“,1;
k,(,É,1;
k,(,Ö,7;
k,(,Ü,4;
k,(,ü,1;
k,), ,581;
k,),(,1;
k,),),9;
k,),,,219;
k,),.,242;
k,),/,2;
k,),1,42;
k,),2,73;
k,),:,53;
k,),;,9;
k,),=,58;
k,),a,5;
k,),b,7;
k,),c,7;
k,),d,6;
k,),e,8;
k,),f,4;
k,),g,9;
k,),h,4;
k,),i,1;
k,),j,3;
k,),k,21;
k,),l,5;
k,),m,6;
k,),n,6;
k,),o,1;
k,),p,6;
k,),q,1;
k,),r,7;
k,),s,13;
k,),t,9;
k,),v,5;
k,),w,7;
k,),“,1;
k,),»,1;
k,*, ,192;
k,+, ,1;
k,+,t,1;
k,,, ,4335;
k,,,(,1;
k,,,.,2;
k,,,0,8;
k,,,1,15;
k,,,2,8;
k,,,3,8;
k,,,4,11;
k,,,5,19;
k,,,6,16;
k,,,7,15;
k,,,8,13;
k,,,9,8;
k,,,i,1;
k,,,k,1;
k,,,p,1;
k,,,v,1;
k,,,w,1;
k,-, ,209;
k,-,%,1;
k,-,(,1;
k,-,),3;
k,-,,,13;
k,-,/,1;
k,-,0,55;
k,-,1,60;
k,-,2,50;
k,-,3,64;
k,-,4,79;
k,-,5,30;
k,-,6,16;
k,-,7,47;
k,-,8,56;
k,-,9,45;
k,-,a,73;
k,-,b,95;
k,-,c,23;
k,-,d,71;
k,-,e,53;
k,-,f,74;
k,-,g,55;
k,-,h,60;
k,-,i,26;
k,-,j,30;
k,-,k,65;
k,-,l,79;
k,-,m,98;
k,-,n,17;
k,-,o,46;
k,-,p,94;
k,-,q,1;
k,-,r,68;
k,-,s,124;
k,-,t,72;
k,-,u,35;
k,-,v,58;
k,-,w,110;
k,-,x,5;
k,-,y,1;
k,-,z,15;
k,-,Ä,3;
k,-,Ö,1;
k,-,Ü,1;
k,., ,4448;
k,.,",5;
k,.,(,7;
k,.,),68;
k,.,*,1;
k,.,,,41;
k,.,-,18;
k,.,.,17;
k,.,/,1;
k,.,0,19;
k,.,1,65;
k,.,2,19;
k,.,3,8;
k,.,4,3;
k,.,5,8;
k,.,6,1;
k,.,7,3;
k,.,8,1;
k,.,9,4;
k,.,:,10;
k,.,;,3;
k,.,=,603;
k,.,?,1;
k,.,a,84;
k,.,b,43;
k,.,c,24;
k,.,d,167;
k,.,e,52;
k,.,f,17;
k,.,g,21;
k,.,h,33;
k,.,i,99;
k,.,j,11;
k,.,k,76;
k,.,l,13;
k,.,m,24;
k,.,n,46;
k,.,o,19;
k,.,p,8;
k,.,q,1;
k,.,r,17;
k,.,s,64;
k,.,t,10;
k,.,u,7;
k,.,v,34;
k,.,w,27;
k,.,z,18;
k,.,„,2;
k,.,“,15;
k,.,–,1;
k,.,—,6;
k,.,Ö,1;
k,.,Ü,5;
k,.,ö,2;
k,/, ,8;
k,/,/,4;
k,/,0,4;
k,/,1,19;
k,/,2,13;
k,/,3,5;
k,/,4,2;
k,/,5,2;
k,/,6,17;
k,/,7,9;
k,/,8,3;
k,/,9,6;
k,/,a,4;
k,/,b,6;
k,/,c,3;
k,/,d,5;
k,/,e,4;
k,/,f,1;
k,/,g,4;
k,/,h,4;
k,/,i,4;
k,/,j,2;
k,/,k,8;
k,/,l,2;
k,/,m,7;
k,/,n,1;
k,/,o,3;
k,/,p,1;
k,/,r,7;
k,/,s,15;
k,/,u,3;
k,/,w,15;
k,/,z,2;
k,/,Ö,1;
k,0, ,443;
k,0,),38;
k,0,,,69;
k,0,-,50;
k,0,.,133;
k,0,/,13;
k,0,0,699;
k,0,1,481;
k,0,2,68;
k,0,3,80;
k,0,4,107;
k,0,5,75;
k,0,6,108;
k,0,7,94;
k,0,8,90;
k,0,9,88;
k,0,:,19;
k,0,;,4;
k,0,=,5;
k,0,a,1;
k,0,b,1;
k,0,d,8;
k,0,e,39;
k,0,f,2;
k,0,j,1;
k,0,n,1;
k,0,r,1;
k,0,s,1;
k,0,u,1;
k,0,v,1;
k,0,z,1;
k,0,“,1;
k,0,–,37;
k,1, ,290;
k,1,',1;
k,1,),34;
k,1,,,70;
k,1,-,33;
k,1,.,193;
k,1,/,9;
k,1,0,185;
k,1,1,143;
k,1,2,170;
k,1,3,134;
k,1,4,156;
k,1,5,226;
k,1,6,169;
k,1,7,268;
k,1,8,686;
k,1,9,2191;
k,1,:,37;
k,1,;,4;
k,1,=,7;
k,1,],2;
k,1,a,1;
k,1,b,1;
k,1,c,1;
k,1,d,7;
k,1,e,3;
k,1,g,3;
k,1,h,3;
k,1,i,2;
k,1,m,3;
k,1,r,1;
k,1,u,1;
k,1,w,1;
k,1,“,1;
k,1,–,26;
k,2, ,299;
k,2,),37;
k,2,,,73;
k,2,-,43;
k,2,.,124;
k,2,/,7;
k,2,0,992;
k,2,1,78;
k,2,2,66;
k,2,3,76;
k,2,4,89;
k,2,5,83;
k,2,6,68;
k,2,7,57;
k,2,8,82;
k,2,9,72;
k,2,:,35;
k,2,;,3;
k,2,=,6;
k,2,],2;
k,2,a,3;
k,2,b,1;
k,2,c,3;
k,2,d,7;
k,2,e,4;
k,2,g,4;
k,2,h,2;
k,2,i,3;
k,2,k,2;
k,2,m,1;
k,2,p,1;
k,2,s,1;
k,2,t,1;
k,2,w,1;
k,2,x,2;
k,2,–,26;
k,3, ,303;
k,3,",1;
k,3,),31;
k,3,,,57;
k,3,-,173;
k,3,.,109;
k,3,/,4;
k,3,0,87;
k,3,1,81;
k,3,2,35;
k,3,3,72;
k,3,4,51;
k,3,5,53;
k,3,6,41;
k,3,7,43;
k,3,8,42;
k,3,9,42;
k,3,:,38;
k,3,;,4;
k,3,=,7;
k,3,],1;
k,3,a,1;
k,3,b,2;
k,3,d,4;
k,3,e,2;
k,3,g,4;
k,3,i,1;
k,3,j,1;
k,3,k,1;
k,3,l,1;
k,3,m,1;
k,3,r,2;
k,3,t,2;
k,3,w,1;
k,3,–,36;
k,3,Ü,1;
k,4, ,319;
k,4,),42;
k,4,,,66;
k,4,-,46;
k,4,.,107;
k,4,/,7;
k,4,0,94;
k,4,1,51;
k,4,2,56;
k,4,3,42;
k,4,4,73;
k,4,5,110;
k,4,6,56;
k,4,7,56;
k,4,8,59;
k,4,9,43;
k,4,:,40;
k,4,;,2;
k,4,=,4;
k,4,],1;
k,4,b,2;
k,4,d,12;
k,4,e,1;
k,4,f,3;
k,4,h,2;
k,4,m,2;
k,4,p,1;
k,4,s,3;
k,4,t,2;
k,4,v,1;
k,4,w,2;
k,4,x,1;
k,4,“,2;
k,4,–,21;
k,4,°,1;
k,4,½,1;
k,5, ,377;
k,5,),47;
k,5,,,58;
k,5,-,29;
k,5,.,113;
k,5,/,11;
k,5,0,96;
k,5,1,56;
k,5,2,79;
k,5,3,61;
k,5,4,49;
k,5,5,64;
k,5,6,61;
k,5,7,53;
k,5,8,53;
k,5,9,53;
k,5,:,38;
k,5,;,3;
k,5,=,5;
k,5,?,1;
k,5,a,1;
k,5,d,9;
k,5,e,4;
k,5,j,1;
k,5,l,1;
k,5,m,1;
k,5,n,1;
k,5,p,1;
k,5,s,3;
k,5,t,1;
k,5,v,2;
k,5,w,1;
k,5,“,1;
k,5,–,33;
k,5,Ü,1;
k,6, ,323;
k,6,),53;
k,6,,,62;
k,6,-,43;
k,6,.,103;
k,6,/,7;
k,6,0,79;
k,6,1,62;
k,6,2,47;
k,6,3,58;
k,6,4,65;
k,6,5,69;
k,6,6,60;
k,6,7,41;
k,6,8,37;
k,6,9,67;
k,6,:,29;
k,6,;,2;
k,6,=,4;
k,6,],1;
k,6,d,5;
k,6,e,1;
k,6,f,2;
k,6,g,2;
k,6,h,1;
k,6,n,1;
k,6,o,1;
k,6,r,1;
k,6,t,3;
k,6,v,3;
k,6,w,3;
k,6,x,1;
k,6,–,26;
k,7, ,243;
k,7,",1;
k,7,),50;
k,7,,,62;
k,7,-,24;
k,7,.,89;
k,7,/,6;
k,7,0,83;
k,7,1,56;
k,7,2,85;
k,7,3,54;
k,7,4,82;
k,7,5,81;
k,7,6,53;
k,7,7,71;
k,7,8,105;
k,7,9,64;
k,7,:,37;
k,7,;,5;
k,7,=,5;
k,7,?,1;
k,7,b,2;
k,7,c,1;
k,7,d,3;
k,7,e,4;
k,7,f,1;
k,7,g,1;
k,7,j,2;
k,7,k,1;
k,7,m,1;
k,7,r,1;
k,7,t,3;
k,7,’,1;
k,7,“,1;
k,7,–,23;
k,7,°,1;
k,8, ,287;
k,8,',1;
k,8,),40;
k,8,,,55;
k,8,-,75;
k,8,.,112;
k,8,/,10;
k,8,0,110;
k,8,1,79;
k,8,2,74;
k,8,3,86;
k,8,4,108;
k,8,5,137;
k,8,6,101;
k,8,7,122;
k,8,8,130;
k,8,9,147;
k,8,:,19;
k,8,;,7;
k,8,=,2;
k,8,b,2;
k,8,d,3;
k,8,e,1;
k,8,f,2;
k,8,g,2;
k,8,h,2;
k,8,k,1;
k,8,m,2;
k,8,n,2;
k,8,p,1;
k,8,r,1;
k,8,s,2;
k,8,x,1;
k,8,„,1;
k,8,“,1;
k,8,–,17;
k,9, ,233;
k,9,),41;
k,9,,,49;
k,9,-,35;
k,9,.,107;
k,9,/,7;
k,9,0,209;
k,9,1,205;
k,9,2,198;
k,9,3,250;
k,9,4,283;
k,9,5,257;
k,9,6,334;
k,9,7,334;
k,9,8,314;
k,9,9,424;
k,9,:,26;
k,9,;,3;
k,9,=,7;
k,9,d,8;
k,9,e,1;
k,9,f,1;
k,9,g,2;
k,9,k,1;
k,9,m,2;
k,9,r,1;
k,9,t,1;
k,9,u,1;
k,9,–,31;
k,:, ,912;
k,:,/,4;
k,:,0,8;
k,:,1,8;
k,:,2,13;
k,:,3,6;
k,:,4,2;
k,:,5,2;
k,:,=,2;
k,:,a,4;
k,:,c,1;
k,:,d,3;
k,:,f,4;
k,:,g,1;
k,:,h,1;
k,:,i,2;
k,:,k,2;
k,:,l,3;
k,:,n,1;
k,:,s,1;
k,:,v,2;
k,;, ,216;
k,;,-,1;
k,;,i,1;
k,;,t,1;
k,=, ,949;
k,=,",1;
k,=,(,4;
k,=,1,33;
k,=,2,16;
k,=,5,1;
k,=,6,1;
k,=,9,1;
k,=,=,2141;
k,=,a,33;
k,=,b,15;
k,=,c,11;
k,=,d,107;
k,=,e,29;
k,=,f,16;
k,=,g,23;
k,=,h,27;
k,=,i,34;
k,=,j,10;
k,=,k,150;
k,=,l,50;
k,=,m,17;
k,=,n,23;
k,=,o,10;
k,=,p,16;
k,=,q,2;
k,=,r,14;
k,=,s,16;
k,=,t,5;
k,=,u,6;
k,=,v,9;
k,=,w,37;
k,=,z,9;
k,=,„,3;
k,=,Ü,3;
k,>, ,5;
k,?, ,14;
k,?,),2;
k,?,,,4;
k,?,1,2;
k,?,2,1;
k,?,“,2;
k,[,1,4;
k,[,2,2;
k,[,3,1;
k,[,a,1;
k,[,o,2;
k,[,r,1;
k,[,v,1;
k,[,z,1;
k,], ,4;
k,],),1;
k,],,,1;
k,],.,1;
k,],=,2;
k,],e,1;
k,],l,1;
k,],m,1;
k,],n,1;
k,_,(,1;
k,_,a,1;
k,_,k,1;
k,a, ,708;
k,a,!,1;
k,a,',1;
k,a,),55;
k,a,,,77;
k,a,-,49;
k,a,.,130;
k,a,/,1;
k,a,1,2;
k,a,2,7;
k,a,:,13;
k,a,;,9;
k,a,=,3;
k,a,a,218;
k,a,b,870;
k,a,c,1361;
k,a,d,705;
k,a,e,163;
k,a,f,775;
k,a,g,872;
k,a,h,1032;
k,a,i,420;
k,a,j,22;
k,a,k,331;
k,a,l,3100;
k,a,m,1646;
k,a,n,4719;
k,a,o,15;
k,a,p,365;
k,a,q,7;
k,a,r,3184;
k,a,s,1621;
k,a,t,2377;
k,a,u,3070;
